# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
   3120.00       0.0451248072    -688.7608534138    -688.8059782210       0.0000000000    1187.3324493359       0.0000000000
   3160.00       0.0469841851    -688.7609668249    -688.8079510100       0.0000000000    1236.2567504947       0.0000000000
   3200.00       0.0471496488    -688.7608232632    -688.8079729120       0.0000000000    1240.6104646575       0.0000000000
   3240.00       0.0484459115    -688.7607706465    -688.8092165580       0.0000000000    1274.7179740036       0.0000000000
   3280.00       0.0509151365    -688.7615327215    -688.8124478580       0.0000000000    1339.6886879427       0.0000000000
   3320.00       0.0475996547    -688.7617838563    -688.8093835110       0.0000000000    1252.4511036832       0.0000000000
   3360.00       0.0389222549    -688.7604691071    -688.7993913620       0.0000000000    1024.1297205382       0.0000000000
   3400.00       0.0395060617    -688.7606637033    -688.8001697650       0.0000000000    1039.4909561402       0.0000000000
   3440.00       0.0480798414    -688.7618514156    -688.8099312570       0.0000000000    1265.0858679681       0.0000000000
   3480.00       0.0501794015    -688.7618014045    -688.8119808060       0.0000000000    1320.3298878364       0.0000000000
   3520.00       0.0443616411    -688.7613100079    -688.8056716490       0.0000000000    1167.2518793165       0.0000000000
   3560.00       0.0390239204    -688.7606463336    -688.7996702540       0.0000000000    1026.8047634561       0.0000000000
   3600.00       0.0428311590    -688.7611856140    -688.8040167730       0.0000000000    1126.9815439229       0.0000000000
   3640.00       0.0490871630    -688.7623814660    -688.8114686290       0.0000000000    1291.5907021539       0.0000000000
   3680.00       0.0466351085    -688.7615142645    -688.8081493730       0.0000000000    1227.0717829586       0.0000000000
   3720.00       0.0438256199    -688.7613633721    -688.8051889920       0.0000000000    1153.1479883200       0.0000000000
   3760.00       0.0433602472    -688.7622669508    -688.8056271980       0.0000000000    1140.9030136639       0.0000000000
   3800.00       0.0398361361    -688.7611768829    -688.8010130190       0.0000000000    1048.1759365771       0.0000000000
   3840.00       0.0421063362    -688.7615718358    -688.8036781720       0.0000000000    1107.9098695784       0.0000000000
   3880.00       0.0478188354    -688.7621019916    -688.8099208270       0.0000000000    1258.2182268216       0.0000000000
   3920.00       0.0501954771    -688.7616644279    -688.8118599050       0.0000000000    1320.7528729911       0.0000000000
   3960.00       0.0523233757    -688.7617879903    -688.8141113660       0.0000000000    1376.7425422074       0.0000000000
   4000.00       0.0522227422    -688.7623709898    -688.8145937320       0.0000000000    1374.0946552630       0.0000000000
   4040.00       0.0463841349    -688.7615187591    -688.8079028940       0.0000000000    1220.4681184996       0.0000000000
   4080.00       0.0450088936    -688.7611965824    -688.8062054760       0.0000000000    1184.2825095697       0.0000000000
   4120.00       0.0519123465    -688.7623216355    -688.8142339820       0.0000000000    1365.9274648680       0.0000000000
   4160.00       0.0550888158    -688.7626875932    -688.8177764090       0.0000000000    1449.5073255134       0.0000000000
   4200.00       0.0511825175    -688.7617541255    -688.8129366430       0.0000000000    1346.7240667540       0.0000000000
   4240.00       0.0508840108    -688.7618407132    -688.8127247240       0.0000000000    1338.8697020487       0.0000000000
   4280.00       0.0558454432    -688.7621768678    -688.8180223110       0.0000000000    1469.4158494574       0.0000000000
   4320.00       0.0620303867    -688.7622891213    -688.8243195080       0.0000000000    1632.1552508578       0.0000000000
   4360.00       0.0648417007    -688.7631090123    -688.8279507130       0.0000000000    1706.1270750634       0.0000000000
   4400.00       0.0568144560    -688.7626208150    -688.8194352710       0.0000000000    1494.9126961837       0.0000000000
   4440.00       0.0459246754    -688.7613373246    -688.8072620000       0.0000000000    1208.3787312105       0.0000000000
   4480.00       0.0476430846    -688.7617994944    -688.8094425790       0.0000000000    1253.5938399877       0.0000000000
   4520.00       0.0577627461    -688.7629608859    -688.8207236320       0.0000000000    1519.8642848952       0.0000000000
   4560.00       0.0612915340    -688.7631482880    -688.8244398220       0.0000000000    1612.7144170535       0.0000000000
   4600.00       0.0554361146    -688.7626264914    -688.8180626060       0.0000000000    1458.6455159689       0.0000000000
   4640.00       0.0500855982    -688.7618545608    -688.8119401590       0.0000000000    1317.8617193673       0.0000000000
   4680.00       0.0558306113    -688.7625071627    -688.8183377740       0.0000000000    1469.0255888984       0.0000000000
   4720.00       0.0643102006    -688.7638612704    -688.8281714710       0.0000000000    1692.1421423963       0.0000000000
   4760.00       0.0598375406    -688.7633705334    -688.8232080740       0.0000000000    1574.4566691347       0.0000000000
   4800.00       0.0479722114    -688.7620371936    -688.8100094050       0.0000000000    1262.2538858051       0.0000000000
   4840.00       0.0443920847    -688.7624105053    -688.8068025900       0.0000000000    1168.0529157036       0.0000000000
   4880.00       0.0475488954    -688.7630737826    -688.8106226780       0.0000000000    1251.1155148690       0.0000000000
   4920.00       0.0497284855    -688.7628149685    -688.8125434540       0.0000000000    1308.4653033532       0.0000000000
   4960.00       0.0518920933    -688.7630751837    -688.8149672770       0.0000000000    1365.3945597234       0.0000000000
   5000.00       0.0517600102    -688.7634719398    -688.8152319500       0.0000000000    1361.9191627567       0.0000000000
   5040.00       0.0493135575    -688.7623800875    -688.8116936450       0.0000000000    1297.5476389126       0.0000000000
   5080.00       0.0549050716    -688.7631648404    -688.8180699120       0.0000000000    1444.6726126267       0.0000000000
   5120.00       0.0605710282    -688.7643625138    -688.8249335420       0.0000000000    1593.7563322098       0.0000000000
   5160.00       0.0540839599    -688.7631454751    -688.8172294350       0.0000000000    1423.0673664762       0.0000000000
   5200.00       0.0477848445    -688.7626483145    -688.8104331590       0.0000000000    1257.3238517966       0.0000000000
   5240.00       0.0485809196    -688.7635336464    -688.8121145660       0.0000000000    1278.2703308442       0.0000000000
   5280.00       0.0490289861    -688.7631741279    -688.8122031140       0.0000000000    1290.0599419816       0.0000000000
   5320.00       0.0512171055    -688.7630362225    -688.8142533280       0.0000000000    1347.6341518003       0.0000000000
   5360.00       0.0566478216    -688.7636847984    -688.8203326200       0.0000000000    1490.5281798622       0.0000000000
   5400.00       0.0599529817    -688.7636785953    -688.8236315770       0.0000000000    1577.4941771758       0.0000000000
   5440.00       0.0594803116    -688.7637964674    -688.8232767790       0.0000000000    1565.0571913291       0.0000000000
   5480.00       0.0571563716    -688.7633024334    -688.8204588050       0.0000000000    1503.9092436719       0.0000000000
   5520.00       0.0583800350    -688.7634498440    -688.8218298790       0.0000000000    1536.1065056808       0.0000000000
   5560.00       0.0625567173    -688.7640541307    -688.8266108480       0.0000000000    1646.0041609069       0.0000000000
   5600.00       0.0618375949    -688.7642944721    -688.8261320670       0.0000000000    1627.0824748587       0.0000000000
   5640.00       0.0533431279    -688.7635485791    -688.8168917070       0.0000000000    1403.5744562639       0.0000000000
   5680.00       0.0453285781    -688.7632872089    -688.8086157870       0.0000000000    1192.6941086509       0.0000000000
   5720.00       0.0431462509    -688.7633660861    -688.8065123370       0.0000000000    1135.2723031243       0.0000000000
   5760.00       0.0481182661    -688.7634776249    -688.8115958910       0.0000000000    1266.0969050656       0.0000000000
   5800.00       0.0552363406    -688.7650960814    -688.8203324220       0.0000000000    1453.3890247887       0.0000000000
   5840.00       0.0489199497    -688.7646770243    -688.8135969740       0.0000000000    1287.1909543378       0.0000000000
   5880.00       0.0383560844    -688.7627388976    -688.8010949820       0.0000000000    1009.2325370739       0.0000000000
   5920.00       0.0433758177    -688.7642096903    -688.8075855080       0.0000000000    1141.3127070243       0.0000000000
   5960.00       0.0511610975    -688.7651487105    -688.8163098080       0.0000000000    1346.1604596108       0.0000000000
   6000.00       0.0472487375    -688.7647061335    -688.8119548710       0.0000000000    1243.2177036274       0.0000000000
   6040.00       0.0362983025    -688.7638026095    -688.8001009120       0.0000000000     955.0877908812       0.0000000000
   6080.00       0.0306704998    -688.7635411252    -688.7942116250       0.0000000000     807.0079822498       0.0000000000
   6120.00       0.0351219627    -688.7640008323    -688.7991227950       0.0000000000     924.1357161046       0.0000000000
   6160.00       0.0429401208    -688.7651030702    -688.8080431910       0.0000000000    1129.8485683854       0.0000000000
   6200.00       0.0403715505    -688.7655663625    -688.8059379130       0.0000000000    1062.2638625372       0.0000000000
   6240.00       0.0284701465    -688.7631971455    -688.7916672920       0.0000000000     749.1118702730       0.0000000000
   6280.00       0.0325778333    -688.7639598577    -688.7965376910       0.0000000000     857.1941028465       0.0000000000
   6320.00       0.0464870161    -688.7659332369    -688.8124202530       0.0000000000    1223.1751483823       0.0000000000
   6360.00       0.0475451441    -688.7648862539    -688.8124313980       0.0000000000    1251.0168120231       0.0000000000
   6400.00       0.0424103698    -688.7646054442    -688.8070158140       0.0000000000    1115.9096605175       0.0000000000
   6440.00       0.0376359659    -688.7646064071    -688.8022423730       0.0000000000     990.2846437514       0.0000000000
   6480.00       0.0368871801    -688.7638526049    -688.8007397850       0.0000000000     970.5824505199       0.0000000000
   6520.00       0.0458074998    -688.7649933072    -688.8108008070       0.0000000000    1205.2955854278       0.0000000000
   6560.00       0.0512389275    -688.7663783905    -688.8176173180       0.0000000000    1348.2083377275       0.0000000000
   6600.00       0.0403933811    -688.7647499459    -688.8051433270       0.0000000000    1062.8382714313       0.0000000000
   6640.00       0.0344367477    -688.7635908423    -688.7980275900       0.0000000000     906.1062078689       0.0000000000
   6680.00       0.0451424945    -688.7656860805    -688.8108285750       0.0000000000    1187.7978403876       0.0000000000
   6720.00       0.0521659358    -688.7655314062    -688.8176973420       0.0000000000    1372.5999549983       0.0000000000
   6760.00       0.0510754600    -688.7653196750    -688.8163951350       0.0000000000    1343.9071496585       0.0000000000
   6800.00       0.0457165781    -688.7649385079    -688.8106550860       0.0000000000    1202.9032377833       0.0000000000
   6840.00       0.0435393953    -688.7642740837    -688.8078134790       0.0000000000    1145.6167926784       0.0000000000
   6880.00       0.0506372197    -688.7653716593    -688.8160088790       0.0000000000    1332.3760872486       0.0000000000
   6920.00       0.0546765037    -688.7664334783    -688.8211099820       0.0000000000    1438.6584921327       0.0000000000
   6960.00       0.0453037469    -688.7651759061    -688.8104796530       0.0000000000    1192.0407436851       0.0000000000
   7000.00       0.0381841232    -688.7646495928    -688.8028337160       0.0000000000    1004.7078603112       0.0000000000
   7040.00       0.0417376956    -688.7655921024    -688.8073297980       0.0000000000    1098.2101278878       0.0000000000
   7080.00       0.0463824336    -688.7655813704    -688.8119638040       0.0000000000    1220.4233528780       0.0000000000
   7120.00       0.0480422414    -688.7659397576    -688.8139819990       0.0000000000    1264.0965297196       0.0000000000
   7160.00       0.0433572540    -688.7655758510    -688.8089331050       0.0000000000    1140.8242563123       0.0000000000
   7200.00       0.0384853825    -688.7645200565    -688.8030054390       0.0000000000    1012.6346528107       0.0000000000
   7240.00       0.0454128768    -688.7651861082    -688.8105989850       0.0000000000    1194.9121906213       0.0000000000
   7280.00       0.0565595573    -688.7667708527    -688.8233304100       0.0000000000    1488.2057521918       0.0000000000
   7320.00       0.0542387719    -688.7664105061    -688.8206492780       0.0000000000    1427.1408084473       0.0000000000
   7360.00       0.0453801022    -688.7648452668    -688.8102253690       0.0000000000    1194.0498196694       0.0000000000
   7400.00       0.0459341783    -688.7658229067    -688.8117570850       0.0000000000    1208.6287739967       0.0000000000
   7440.00       0.0509450383    -688.7658863507    -688.8168313890       0.0000000000    1340.4754685464       0.0000000000
   7480.00       0.0545797356    -688.7664390714    -688.8210188070       0.0000000000    1436.1123104654       0.0000000000
   7520.00       0.0518274618    -688.7659250462    -688.8177525080       0.0000000000    1363.6939623657       0.0000000000
   7560.00       0.0494153615    -688.7649837845    -688.8143991460       0.0000000000    1300.2263248555       0.0000000000
   7600.00       0.0576559148    -688.7658128382    -688.8234687530       0.0000000000    1517.0533193116       0.0000000000
   7640.00       0.0674260626    -688.7671205534    -688.8345466160       0.0000000000    1774.1272928494       0.0000000000
   7680.00       0.0652274950    -688.7661838140    -688.8314113090       0.0000000000    1716.2781664983       0.0000000000
   7720.00       0.0626512937    -688.7654467413    -688.8280980350       0.0000000000    1648.4926708714       0.0000000000
   7760.00       0.0661194962    -688.7669448398    -688.8330643360       0.0000000000    1739.7486720317       0.0000000000
   7800.00       0.0645215618    -688.7659003332    -688.8304218950       0.0000000000    1697.7035206577       0.0000000000
   7840.00       0.0631930798    -688.7662251362    -688.8294182160       0.0000000000    1662.7482514419       0.0000000000
   7880.00       0.0614878861    -688.7663436189    -688.8278315050       0.0000000000    1617.8808711439       0.0000000000
   7920.00       0.0577111132    -688.7660428488    -688.8237539620       0.0000000000    1518.5057091135       0.0000000000
   7960.00       0.0562086289    -688.7658561591    -688.8220647880       0.0000000000    1478.9720602865       0.0000000000
   8000.00       0.0593104598    -688.7664545442    -688.8257650040       0.0000000000    1560.5880208156       0.0000000000
   8040.00       0.0603222210    -688.7669632280    -688.8272854490       0.0000000000    1587.2096714923       0.0000000000
   8080.00       0.0572978814    -688.7657162806    -688.8230141620       0.0000000000    1507.6326753497       0.0000000000
   8120.00       0.0584196192    -688.7670117468    -688.8254313660       0.0000000000    1537.1480526691       0.0000000000
   8160.00       0.0555003401    -688.7668949269    -688.8223952670       0.0000000000    1460.3354299806       0.0000000000
   8200.00       0.0483341232    -688.7661534208    -688.8144875440       0.0000000000    1271.7765774973       0.0000000000
   8240.00       0.0452888439    -688.7663028791    -688.8115917230       0.0000000000    1191.6486139107       0.0000000000
   8280.00       0.0467561410    -688.7663488020    -688.8131049430       0.0000000000    1230.2564132119       0.0000000000
   8320.00       0.0513920668    -688.7666079732    -688.8180000400       0.0000000000    1352.2377673555       0.0000000000
   8360.00       0.0560204138    -688.7671674542    -688.8231878680       0.0000000000    1474.0197072401       0.0000000000
   8400.00       0.0541662250    -688.7674409880    -688.8216072130       0.0000000000    1425.2319409318       0.0000000000
   8440.00       0.0492324761    -688.7656457159    -688.8148781920       0.0000000000    1295.4142098608       0.0000000000
   8480.00       0.0561349511    -688.7674108639    -688.8235458150       0.0000000000    1477.0334355009       0.0000000000
   8520.00       0.0611818752    -688.7679890158    -688.8291708910       0.0000000000    1609.8290546925       0.0000000000
   8560.00       0.0542371449    -688.7667710091    -688.8210081540       0.0000000000    1427.0980008367       0.0000000000
   8600.00       0.0479784058    -688.7663658552    -688.8143442610       0.0000000000    1262.4168746435       0.0000000000
