
 eiger (newyork) : TURBOMOLE rev. V7.4.1 (b987a8a8) compiled 15 Oct 2019 at 12:03:25
 Copyright (C) 2019 TURBOMOLE GmbH, Karlsruhe


    2020-03-08 22:09:27.562 

                                                                                
  
Total energy =   -331.6524076623 H =     -9024.7263259 eV
 
 HOMO-LUMO Separation
   HOMO:    73. a  37 a     -0.19909176 H =     -5.41757 eV
   LUMO:    74. b  37 a     -0.08688966 H =     -2.36439 eV
   Gap :                    +0.11220210 H =     +3.05318 eV
 
Number of MOs=    876, Electrons=     73.00, Symmetry: c1   
 
   Nr.   Orbital    Occupation       Energy
  769. a 385 a                     +3.579509 H =       +97.403 eV
  768. b 384 a                     +3.570718 H =       +97.164 eV
  767. a 384 a                     +3.567319 H =       +97.072 eV
  766. b 383 a                     +3.559907 H =       +96.870 eV
  765. a 383 a                     +3.557977 H =       +96.818 eV
  764. b 382 a                     +3.554912 H =       +96.734 eV
  763. a 382 a                     +3.551426 H =       +96.639 eV
  762. b 381 a                     +3.549110 H =       +96.576 eV
  761. a 381 a                     +3.545738 H =       +96.484 eV
  760. b 380 a                     +3.511877 H =       +95.563 eV
  759. a 380 a                     +3.508503 H =       +95.471 eV
  758. b 379 a                     +3.487762 H =       +94.907 eV
  757. a 379 a                     +3.484914 H =       +94.829 eV
  756. b 378 a                     +3.477307 H =       +94.622 eV
  755. a 378 a                     +3.474055 H =       +94.534 eV
  754. b 377 a                     +3.461386 H =       +94.189 eV
  753. a 377 a                     +3.459236 H =       +94.131 eV
  752. b 376 a                     +3.449892 H =       +93.876 eV
  751. a 376 a                     +3.442596 H =       +93.678 eV
  750. b 375 a                     +3.424194 H =       +93.177 eV
  749. a 375 a                     +3.419395 H =       +93.047 eV
  748. b 374 a                     +3.370291 H =       +91.710 eV
  747. a 374 a                     +3.363335 H =       +91.521 eV
  746. b 373 a                     +3.352259 H =       +91.220 eV
  745. a 373 a                     +3.349652 H =       +91.149 eV
  744. b 372 a                     +3.349297 H =       +91.139 eV
  743. a 372 a                     +3.341470 H =       +90.926 eV
  742. b 371 a                     +3.318011 H =       +90.288 eV
  741. b 370 a                     +3.315701 H =       +90.225 eV
  740. a 371 a                     +3.312506 H =       +90.138 eV
  739. a 370 a                     +3.312053 H =       +90.126 eV
  738. b 369 a                     +3.302200 H =       +89.857 eV
  737. a 369 a                     +3.299190 H =       +89.776 eV
  736. b 368 a                     +3.278969 H =       +89.225 eV
  735. a 368 a                     +3.271460 H =       +89.021 eV
  734. b 367 a                     +3.271452 H =       +89.021 eV
  733. b 366 a                     +3.270594 H =       +88.997 eV
  732. a 367 a                     +3.266918 H =       +88.897 eV
  731. a 366 a                     +3.265010 H =       +88.845 eV
  730. b 365 a                     +3.261076 H =       +88.738 eV
  729. a 365 a                     +3.255653 H =       +88.591 eV
  728. b 364 a                     +3.245179 H =       +88.306 eV
  727. a 364 a                     +3.241065 H =       +88.194 eV
  726. b 363 a                     +3.224985 H =       +87.756 eV
  725. b 362 a                     +3.223870 H =       +87.726 eV
  724. a 363 a                     +3.222530 H =       +87.690 eV
  723. a 362 a                     +3.215767 H =       +87.506 eV
  722. b 361 a                     +3.200026 H =       +87.077 eV
  721. a 361 a                     +3.189595 H =       +86.793 eV
  720. b 360 a                     +3.159686 H =       +85.979 eV
  719. a 360 a                     +3.151061 H =       +85.745 eV
  718. b 359 a                     +3.114387 H =       +84.747 eV
  717. a 359 a                     +3.110630 H =       +84.645 eV
  716. b 358 a                     +3.100039 H =       +84.356 eV
  715. a 358 a                     +3.096521 H =       +84.261 eV
  714. b 357 a                     +3.069353 H =       +83.521 eV
  713. b 356 a                     +3.066169 H =       +83.435 eV
  712. a 357 a                     +3.063453 H =       +83.361 eV
  711. a 356 a                     +3.062344 H =       +83.331 eV
  710. b 355 a                     +3.059204 H =       +83.245 eV
  709. a 355 a                     +3.056819 H =       +83.180 eV
  708. b 354 a                     +3.042746 H =       +82.797 eV
  707. a 354 a                     +3.040583 H =       +82.739 eV
  706. b 353 a                     +3.024886 H =       +82.311 eV
  705. a 353 a                     +3.020125 H =       +82.182 eV
  704. b 352 a                     +3.007568 H =       +81.840 eV
  703. a 352 a                     +3.003581 H =       +81.732 eV
  702. b 351 a                     +3.000411 H =       +81.645 eV
  701. a 351 a                     +2.996680 H =       +81.544 eV
  700. b 350 a                     +2.992322 H =       +81.425 eV
  699. a 350 a                     +2.990650 H =       +81.380 eV
  698. b 349 a                     +2.990227 H =       +81.368 eV
  697. a 349 a                     +2.987681 H =       +81.299 eV
  696. b 348 a                     +2.966576 H =       +80.725 eV
  695. a 348 a                     +2.963339 H =       +80.637 eV
  694. b 347 a                     +2.961541 H =       +80.588 eV
  693. a 347 a                     +2.957104 H =       +80.467 eV
  692. b 346 a                     +2.952862 H =       +80.352 eV
  691. b 345 a                     +2.952554 H =       +80.343 eV
  690. a 346 a                     +2.948131 H =       +80.223 eV
  689. a 345 a                     +2.947576 H =       +80.208 eV
  688. b 344 a                     +2.932597 H =       +79.800 eV
  687. a 344 a                     +2.926643 H =       +79.638 eV
  686. b 343 a                     +2.926134 H =       +79.624 eV
  685. a 343 a                     +2.921969 H =       +79.511 eV
  684. b 342 a                     +2.918411 H =       +79.414 eV
  683. b 341 a                     +2.915874 H =       +79.345 eV
  682. a 342 a                     +2.914952 H =       +79.320 eV
  681. a 341 a                     +2.912778 H =       +79.261 eV
  680. b 340 a                     +2.908910 H =       +79.156 eV
  679. a 340 a                     +2.905072 H =       +79.051 eV
  678. b 339 a                     +2.893661 H =       +78.741 eV
  677. b 338 a                     +2.891696 H =       +78.687 eV
  676. a 339 a                     +2.887521 H =       +78.573 eV
  675. a 338 a                     +2.884964 H =       +78.504 eV
  674. b 337 a                     +2.874961 H =       +78.232 eV
  673. a 337 a                     +2.868933 H =       +78.068 eV
  672. b 336 a                     +2.862008 H =       +77.879 eV
  671. a 336 a                     +2.859281 H =       +77.805 eV
  670. b 335 a                     +2.844527 H =       +77.404 eV
  669. a 335 a                     +2.842293 H =       +77.343 eV
  668. b 334 a                     +2.836730 H =       +77.191 eV
